selected_stock,leg_stock,pvalue
AKAM,SWKS,0.038745742
ITW,UNH,0.03874722
ALL,BAX,0.038749035
BBY,GS,0.03874907
AAP,APD,0.038750789
AKAM,CMA,0.03875303
CPT,ORCL,0.038772745
CE,SNPS,0.03878365
BRK-B,MMM,0.03879912
IRM,TFC,0.038805025
TER,TFC,0.03880539
TGT,UDR,0.03881283
IRM,MNST,0.038813268
DUK,PH,0.038816193
CINF,DGX,0.03881774
LKQ,TER,0.038820263
COO,RTX,0.038821656
NEE,WST,0.038829259
ICE,PRU,0.038835046
MNST,NKE,0.038848388
ANSS,TFC,0.038854219
MDLZ,OMC,0.038856334
DUK,TSCO,0.038859216
ALL,PKG,0.038865744
MHK,RMD,0.038874398
CMCSA,MCO,0.038876048
MCO,WELL,0.038879782
GEN,WST,0.038880714
CVS,PHM,0.038884506
DUK,MCO,0.038897683
DHI,FDS,0.038916849
KMB,WFC,0.038918969
BR,LH,0.038919197
EL,SO,0.038921014
AMD,LRCX,0.038929312
APH,CMS,0.038929786
NTRS,PEG,0.038938565
PKG,RMD,0.038943946
HD,STE,0.038945335
NVR,STZ,0.038957036
ANSS,ROP,0.038957364
ADSK,CMA,0.038969015
KR,WBA,0.038974343
COST,TGT,0.039015017
HIG,HOLX,0.039021333
MKTX,TSN,0.039021517
KLAC,TSN,0.039036503
CRM,MHK,0.039048319
VZ,WY,0.039070246
GPN,MKTX,0.039071648
CF,CMG,0.0390765
EQIX,SYY,0.039077227
MS,TROW,0.039082909
TXN,WST,0.039085409
EVRG,PCG,0.039093695
ADBE,AIZ,0.039099977
CSGP,ZBH,0.03910723
BRK-B,MSI,0.039117553
DHI,WAB,0.039127341
EQR,KO,0.039128323
DD,HUM,0.03913326
GL,PKG,0.039146686
CCL,IT,0.039146704
EBAY,YUM,0.039146748
DD,PCAR,0.039148218
LHX,UNH,0.039152342
CAG,FICO,0.039155259
EFX,NVR,0.039161547
AAPL,ESS,0.039164454
FDS,NVR,0.039164597
COF,VRSN,0.039173625
DISH,MCK,0.039181038
ADSK,REG,0.039189384
EOG,FITB,0.039192775
LNC,PG,0.039193562
BDX,CPB,0.039195541
CBRE,MO,0.039201508
APH,MRK,0.039204133
ADI,NEE,0.039227476
MGM,ODFL,0.039227912
ICE,WST,0.039231916
IVZ,PARA,0.039236488
CB,T,0.039238697
KLAC,RJF,0.039240321
LNC,PNC,0.039240888
AEP,RMD,0.039244198
ADSK,AMAT,0.039246639
AFL,PCAR,0.039247407
HD,VMC,0.03925079
ISRG,T,0.039250909
GPN,TFX,0.039258279
CDNS,UHS,0.039272114
CBRE,MMC,0.039284456
AVB,ROP,0.039287814
LLY,MA,0.039292848
BIIB,DHI,0.039294147
TMUS,VLO,0.039298352
DAL,RCL,0.039300759
SJM,VZ,0.03930101
D,SNPS,0.039301629
BALL,NEE,0.039301859
ETR,PFG,0.03933165
CME,CRL,0.039338373
AMGN,CSGP,0.039338851
EXPD,PEP,0.039365538
TECH,WEC,0.039376251
DHR,DPZ,0.03938527
MO,TXN,0.039413777
A,GPC,0.039421641
CMI,TROW,0.039424736
BIO,VMC,0.039431615
LKQ,SJM,0.039452782
DLTR,VRSN,0.039454663
EBAY,HSY,0.039461894
MS,SPGI,0.039463779
REG,WAT,0.039470971
DD,DTE,0.039473753
TECH,XRAY,0.039475473
PCAR,TECH,0.039483677
AMGN,LLY,0.039483901
BA,ZBH,0.039486748
AEP,JPM,0.039490305
AES,WMB,0.039490372
TJX,TRV,0.039496583
PHM,TSN,0.039497654
CCL,SWK,0.039501276
EIX,MLM,0.039502843
CTRA,WBD,0.039507177
A,ANSS,0.03950769
CBRE,SJM,0.039511548
COO,WFC,0.039515102
DHI,LMT,0.039519685
LNT,PG,0.039522533
ON,WTW,0.039525169
CI,MAS,0.039528878
ACN,MCHP,0.03953293
PNC,USB,0.039533051
FDX,OMC,0.039537445
AEP,UNH,0.039538178
BLK,IEX,0.03954814
AVB,MCD,0.03954963
TER,WRB,0.039553745
STE,TECH,0.039562919
MAR,RCL,0.039565739
TMO,VLO,0.039573033
DHI,HSY,0.03957461
AKAM,VTRS,0.039580004
AVB,CE,0.039584035
CMI,MTCH,0.039598365
ED,SJM,0.039610459
CMA,JPM,0.039615658
CTSH,FDS,0.039616871
CSX,IP,0.039622946
LEN,NEE,0.03962781
PNW,TRV,0.039643783
OXY,ROK,0.039652405
CAH,TEL,0.039653804
TDY,TEL,0.039653861
STE,TYL,0.039659269
PRU,TEL,0.039663711
CSGP,TECH,0.03967437
INTC,XEL,0.039678036
CCL,CME,0.039680426
HST,KMX,0.039696179
CAG,WM,0.039697944
BLK,MSI,0.039701425
IRM,WELL,0.039710545
CBRE,USB,0.039722116
EVRG,TFX,0.039734594
COF,LLY,0.039735103
MA,NVR,0.039740953
ITW,LRCX,0.039743623
GILD,LYV,0.039759741
BA,CSGP,0.039768566
HSIC,MSI,0.039779091
HOLX,PPL,0.03978982
CME,EA,0.039798632
CB,FIS,0.039801762
CCI,SPGI,0.039802135
ALK,IFF,0.039803491
CCL,FIS,0.039805025
CNP,QCOM,0.039808937
PWR,ROK,0.039823435
ECL,TT,0.039827342
GOOG,UPS,0.03983396
ADM,FITB,0.039843583
AAL,COST,0.039845154
KMB,PKI,0.039848678
STT,VLO,0.03985804
APH,TXN,0.039864302
PNW,VRSN,0.0398663
JBHT,KO,0.03986973
COO,TROW,0.039871676
GEN,MCHP,0.039872082
EFX,MSFT,0.039877513
SNPS,UPS,0.039879641
REGN,RHI,0.039880133
EXPD,JCI,0.039886765
PNC,UPS,0.039886802
AON,STE,0.039892333
COO,NSC,0.039903776
O,SPGI,0.039920375
CCL,MHK,0.039921672
AKAM,REGN,0.039922231
DXCM,HUM,0.039927319
HBAN,SJM,0.039933439
AVB,DRI,0.03993503
BLK,MLM,0.039940856
ACGL,ICE,0.039941069
CE,SYK,0.039946419
MS,WMB,0.039956611
STE,STZ,0.039957978
CPB,NFLX,0.039961053
CDNS,CPT,0.039965507
HRL,IFF,0.039981068
ALGN,CPB,0.039984002
COF,STE,0.039984519
MA,VMC,0.039991953
AVY,MKTX,0.04000621
NWL,PCG,0.040006749
MS,SRE,0.040007275
COF,HD,0.040010611
ADSK,MAR,0.040015262
BA,PG,0.040024147
AIG,IBM,0.040029457
CTAS,SNPS,0.040032555
DISH,SRE,0.040041345
FDX,PG,0.040043862
ADM,MCO,0.040046599
LLY,PHM,0.040054032
BRK-B,CCL,0.040061907
COF,T,0.040072936
CMCSA,MHK,0.040073229
GOOG,PKI,0.04007511
AIZ,AVY,0.040084869
AOS,MCHP,0.040086525
PEP,REG,0.040102131
LLY,VLO,0.04011133
CDNS,DLR,0.040112109
EXPE,POOL,0.040127853
CE,TT,0.040130339
CMCSA,RMD,0.040133545
BALL,GPC,0.0401353
ON,PH,0.040135495
CE,SWK,0.040152214
DRI,WEC,0.040154431
FIS,MCHP,0.040162174
AXON,WAB,0.040162874
AMGN,COF,0.040164616
DIS,FIS,0.040179393
FISV,XRAY,0.040183029
QCOM,VTR,0.040184522
TECH,UDR,0.04019188
CVS,LLY,0.040203615
SWK,WRB,0.04020444
LEN,PKG,0.040216936
TT,WHR,0.040219366
CCI,FITB,0.040226929
DIS,WHR,0.04023703
IEX,SRE,0.040249123
CCL,FDX,0.0402506
BMY,ICE,0.040252904
AEP,MCO,0.040255984
SBAC,ZBH,0.04025661
MTB,PNW,0.0402578
ADSK,LYV,0.040264217
APD,MMC,0.040268974
BMY,CVS,0.04027508
CCI,MTB,0.040276757
ANSS,BMY,0.040283626
JKHY,RE,0.040284686
ON,SWKS,0.040300629
JPM,STZ,0.040300689
ALGN,AOS,0.040308867
LEN,UHS,0.040309662
DUK,IEX,0.040310263
CCL,TSN,0.04031599
GPC,SO,0.040329223
MTD,RJF,0.040336768
PEP,SHW,0.040338326
BIO,MAS,0.040350295
ON,SEE,0.040360548
EBAY,SPG,0.040362208
GE,HOLX,0.040372879
AMGN,CI,0.040376576
AKAM,MRK,0.040379398
OXY,VZ,0.040382562
KMB,NVR,0.040390454
NVR,PNW,0.040396264
AKAM,WAT,0.040401233
DHR,VMC,0.040418504
FISV,SPGI,0.040419077
ETR,STLD,0.040422377
NUE,PODD,0.040424032
PHM,WMB,0.040432259
CDNS,FDX,0.040434483
PFE,UPS,0.040435654
PNC,UNH,0.040451401
EL,TSCO,0.040464177
CSCO,MLM,0.040465372
AMD,GS,0.040475025
CCL,CRM,0.040477143
RMD,SNPS,0.040480064
INTC,MO,0.040483552
LNC,MRK,0.040484868
PCAR,WY,0.040491391
DVA,IVZ,0.040501444
IEX,MMM,0.040501858
ACN,DUK,0.040508667
DTE,JBHT,0.040510517
HUM,MTD,0.040520829
AXP,ETN,0.040524266
CMS,TER,0.040527948
OMC,TDY,0.040529263
FISV,TAP,0.040533795
CTAS,LHX,0.040535205
IRM,TFX,0.040537455
A,AEP,0.040538874
AES,APA,0.040541892
FAST,LEN,0.040546796
CBRE,MSFT,0.040550818
LNT,PTC,0.040559625
FDS,TER,0.040567742
GOOG,VRSN,0.040577473
CCI,ICE,0.040580364
AEP,RE,0.04058474
LYV,TYL,0.040590833
ATO,LHX,0.040602883
ACGL,UPS,0.040603567
CCL,MDT,0.04060626
D,ORCL,0.040608279
IT,MKC,0.040609493
JBHT,ROP,0.040611296
NI,NVR,0.040612847
ES,K,0.040616626
HON,MCO,0.040624944
HON,MRK,0.040631829
CCL,EVRG,0.040632828
MLM,NFLX,0.040635091
PNC,SYK,0.040635551
CRL,EA,0.040638914
TEL,WHR,0.040656195
UPS,WRB,0.040658976
FDX,SPGI,0.040663318
BDX,LYV,0.040663848
IEX,PNC,0.04066741
TECH,XEL,0.040667817
PODD,TSCO,0.040671389
EFX,K,0.040675401
AMD,LNC,0.040679232
KO,PHM,0.040682396
BIO,K,0.040685319
INTU,TECH,0.040685657
EIX,ITW,0.040687385
AES,EOG,0.040692436
ALGN,WRB,0.040695631
EOG,IVZ,0.040699396
ABT,BMY,0.040708207
MGM,SLB,0.040715141
ELV,UAL,0.040724947
AJG,CL,0.040727411
PWR,RJF,0.040729057
ELV,LLY,0.040729813
SNA,TDG,0.040732078
BLK,D,0.040740394
CMS,ITW,0.04074714
GIS,ICE,0.04075706
PKI,RE,0.040769065
IDXX,VMC,0.040772487
HD,SPGI,0.040775145
IPG,TYL,0.040777136
EOG,RTX,0.040779318
IFF,RJF,0.040782755
NWL,TYL,0.040788176
ADM,PFG,0.040800131
PAYX,PEG,0.04080077
D,INTC,0.040803683
IRM,RMD,0.040816056
COST,D,0.040827125
ACGL,EBAY,0.040828635
EMN,GWW,0.040829932
IRM,SHW,0.040837572
EFX,WM,0.040844688
CCI,USB,0.040846437
JPM,MTD,0.040847201
CCL,FRT,0.040847521
MCD,PGR,0.040860947
FIS,TFX,0.040865111
LNC,TDY,0.040867337
GIS,MAS,0.040868826
BIO,PNW,0.040869485
PHM,SYK,0.040874821
ON,PAYX,0.040882151
IPG,PTC,0.040885491
K,MCHP,0.040894419
ITW,PNC,0.040895265
AMZN,CDNS,0.040900437
ON,SYY,0.040907419
GEN,ICE,0.040911067
CI,VRSN,0.040914505
APD,BDX,0.040922105
BMY,DXCM,0.04092434
ATO,VMC,0.04092904
EXPD,NOC,0.040972209
CCI,CMS,0.040977766
ADSK,MCHP,0.040983482
A,TEL,0.040995682
GOOG,MTB,0.041002033
BAC,EXC,0.041002192
MKC,TER,0.041014127
ON,TEL,0.041014935
SPGI,TJX,0.041023333
PEG,TT,0.041049294
PEP,TER,0.041065818
LH,REG,0.041066648
CBRE,ROST,0.041069342
CL,OMC,0.04107478
IT,VRSN,0.041081345
BAX,CDNS,0.041084726
ORLY,PGR,0.041100634
CCI,CHD,0.04111288
EIX,GOOG,0.041113305
LH,MKTX,0.041117034
CI,MNST,0.041122372
MAA,ROL,0.041139142
AKAM,ODFL,0.041149821
COF,NKE,0.041162422
CBRE,FFIV,0.041162997
TGT,WEC,0.041163165
GOOG,HSIC,0.041170879
BDX,PCG,0.041172669
BG,MET,0.041173124
ADSK,TEL,0.041181515
SNPS,TECH,0.041183241
EQIX,NVR,0.041184639
BALL,IFF,0.041202883
TECH,TER,0.041214735
CCL,WEC,0.041214983
PODD,T,0.041216035
AVY,EFX,0.041218049
DHR,LYV,0.041236584
BIO,KLAC,0.041241299
GPC,MCO,0.041250226
GIS,VMC,0.041255345
COST,FITB,0.04125893
ADI,MO,0.041263547
BXP,INTU,0.041266973
CMCSA,PGR,0.041276199
ATO,XRAY,0.041279577
COST,XRAY,0.041280035
EW,LH,0.041282718
ADI,ROST,0.041283076
SHW,TFC,0.041292098
INTC,K,0.041296124
EMN,RTX,0.041296988
BMY,SPGI,0.041312824
CDNS,NVR,0.041325123
ATO,MCHP,0.041334672
HSY,WY,0.041336407
APD,UNH,0.041342293
AAP,CRM,0.041348792
GPC,ROP,0.041354626
IT,KLAC,0.041366498
LOW,STZ,0.041369777
IT,WRB,0.041372062
CHRW,TER,0.04138968
SEE,TYL,0.04139216
BALL,BF-B,0.041397782
MSI,RE,0.041399728
LEN,PNW,0.041403057
OXY,PODD,0.041405341
MAS,ORLY,0.041411169
MET,PEG,0.041411676
AMGN,BLK,0.041413669
TER,TJX,0.041419043
DRI,IDXX,0.041420581
PODD,SBAC,0.041420705
HUM,PEP,0.041420984
ATVI,NOC,0.041425024
AMT,MRK,0.041425436
MGM,MLM,0.041426175
IPG,SWK,0.041432286
AFL,PG,0.041450494
DD,MCHP,0.041456239
DISH,VFC,0.041460178
TMO,XRAY,0.041468993
ADSK,SYY,0.041474468
LMT,NWL,0.041476035
TSN,UNH,0.041484091
ES,PFE,0.041486185
TFC,ZBRA,0.041486943
ABC,REGN,0.041488206
HST,PARA,0.04148968
DTE,MA,0.041499098
AMGN,EXR,0.041509546
ESS,PGR,0.041531801
AKAM,D,0.041551861
BKNG,SJM,0.04155823
CRL,LNC,0.041563037
ROL,XEL,0.041567291
DHI,UDR,0.041583127
IEX,WFC,0.041602048
MSI,TER,0.041614058
IVZ,URI,0.041615866
KMX,ROK,0.041617479
AXON,SEE,0.041619984
JKHY,WEC,0.041636714
ABT,CVS,0.041651806
ALGN,WST,0.041653804
AFL,PEG,0.041677979
ANSS,PNW,0.041686179
PKG,SRE,0.041707421
DIS,HUM,0.041710566
CCI,DFS,0.041721647
NTRS,NUE,0.041723012
APD,VMC,0.041728475
ACN,SO,0.041734667
LLY,TGT,0.041742029
SWK,TDG,0.041743215
CBRE,PEG,0.041744141
MSI,PNW,0.041749192
KR,MHK,0.041751085
MCHP,PNW,0.041756639
AMAT,MLM,0.041759143
K,VMC,0.041788391
SHW,WFC,0.04178875
APH,CMA,0.041813786
NSC,PCAR,0.041815637
AKAM,IPG,0.041825101
BMY,TGT,0.041843178
FITB,QCOM,0.04184794
AMGN,MOH,0.0418585
BKR,TXT,0.041861696
EXPD,PTC,0.04186392
PRU,PTC,0.04186513
ICE,TMO,0.041879298
EXPD,MKTX,0.041881424
CBRE,GD,0.041885421
BALL,NVR,0.041893585
MSI,WEC,0.041905094
CHRW,SWK,0.041909008
ADP,AON,0.041909407
GIS,SNPS,0.041915891
IT,SHW,0.041920772
BRK-B,MTB,0.041924875
ORLY,TFX,0.041934821
MA,WRB,0.041937339
CCL,MDLZ,0.041939537
ES,TGT,0.041942631
EXPE,TECH,0.041946475
PH,PKG,0.041972506
JKHY,NWL,0.041974984
EMR,ETN,0.041987311
HAS,TYL,0.041992854
NWL,WEC,0.041999437
WFC,ZBH,0.04200121
LYV,REGN,0.042002002
ELV,HUM,0.042007635
NFLX,PGR,0.042010343
FDX,ODFL,0.042013888
CAG,MAS,0.04202807
AMD,TPR,0.04202923
AEP,EIX,0.04204111
NDSN,PH,0.042044761
CPRT,MSI,0.042058996
AKAM,CAH,0.042060145
RMD,YUM,0.04206047
AAP,HSIC,0.042062119
NI,SNPS,0.042064629
KLAC,SNPS,0.042073994
AMT,SO,0.042086897
ADP,TECH,0.042090894
ECL,MDLZ,0.042093052
MS,TSN,0.042094685
BMY,NVR,0.042100452
APD,MLM,0.04211099
GOOGL,SYY,0.042113238
SNPS,SYY,0.042114877
EXR,FISV,0.042118216
BKNG,FITB,0.042129432
ANSS,UPS,0.042144184
TYL,UNH,0.042154991
CNC,MAR,0.042155699
CL,TGT,0.042168313
MKC,VZ,0.042183965
DTE,T,0.042186971
FRT,TJX,0.042188676
HSY,RJF,0.042205108
A,MCHP,0.042221018
CCL,NDAQ,0.042225611
BIIB,TROW,0.042234386
ANSS,EQR,0.042236681
MDT,PHM,0.042249293
ALK,AOS,0.042251804
MCHP,WAT,0.042253203
CMS,GOOG,0.042258273
CCL,TMO,0.042259799
CE,T,0.042265144
CCL,RMD,0.042271126
MS,UHS,0.042271621
CPRT,SNPS,0.042281956
IP,IVZ,0.042284325
AVY,FISV,0.042290142
CDNS,WFC,0.042291092
CHRW,DLR,0.042291503
VLO,VRSN,0.042299095
CCL,KLAC,0.04230104
AMGN,NKE,0.042302802
LNT,USB,0.042316693
PCAR,WAT,0.042325632
AES,STX,0.042326023
ON,PLD,0.042331652
COST,WELL,0.042336708
MSI,MTB,0.04233988
EXPD,SYK,0.042340211
CI,NEE,0.042349591
KO,SJM,0.042361191
IFF,KLAC,0.042368118
COST,RMD,0.042368595
CMS,UPS,0.042371104
TGT,XRAY,0.042381334
CMCSA,KLAC,0.042390574
DIS,SPGI,0.042397438
CRL,REG,0.04240384
IFF,MTD,0.042403945
TDG,WAT,0.042404075
PEP,TSN,0.042416984
AKAM,DISH,0.042420561
MS,ODFL,0.042429226
BAX,TMO,0.042433551
SBAC,TGT,0.042444519
KLAC,POOL,0.04245695
EXPD,IPG,0.042463882
PAYX,SPGI,0.042481388
ROP,WAT,0.042485681
BR,TFC,0.042490903
FDX,IPG,0.04249105
ABC,DIS,0.04249348
MS,SBAC,0.042496491
DLTR,SJM,0.042501369
BRK-B,VMC,0.042518727
IVZ,RTX,0.042519321
JBHT,WY,0.042529601
MCO,XRAY,0.042529615
IT,TEL,0.042531383
GLW,GS,0.042538729
BAX,REG,0.042549627
ANSS,LYV,0.042554436
EXPD,PEG,0.04255987
AMZN,RSG,0.042566776
TROW,UNP,0.042572328
AMT,DFS,0.042576838
ODFL,TMUS,0.042578359
HBAN,RHI,0.04258132
OMC,RJF,0.042585693
MOH,UDR,0.042585793
CPB,TRV,0.042592262
D,PODD,0.042597711
DFS,PH,0.042601284
WHR,ZBH,0.0426187
ATVI,PEG,0.042619826
BXP,ROK,0.042622074
DTE,GIS,0.042624804
CCL,MPWR,0.042648481
INTU,PCG,0.042649602
MCD,O,0.042652535
DUK,TRV,0.04265893
ALK,PGR,0.042675987
CI,NVR,0.042676176
AON,LNT,0.042685447
BRO,SNPS,0.042691062
HAS,SEE,0.042691407
AIZ,VMC,0.042691413
AAL,PPG,0.042694036
BLK,JNJ,0.042698785
APH,MAS,0.042707123
LYV,PPG,0.042707951
ABT,VTRS,0.042719117
GEN,PH,0.042719545
IEX,IT,0.042719726
AKAM,ROP,0.042721212
MSI,TRV,0.042721673
ACGL,SWK,0.042722864
ACN,HUM,0.042732565
D,WY,0.042743816
CAG,RMD,0.042746402
PNW,ROL,0.042750468
DPZ,MO,0.042758729
EXR,MOH,0.04275966
APH,MSI,0.042763666
TMUS,WY,0.042769261
MCK,WFC,0.042769968
CINF,KLAC,0.042772507
AAPL,SPG,0.042773072
BWA,QCOM,0.042776581
IP,KMX,0.042785101
PTC,WTW,0.04279394
SYK,WST,0.042795166
PWR,WYNN,0.04279532
ABT,CSGP,0.042803751
EXPD,SYY,0.042827733
LOW,TECH,0.042828293
LUV,MLM,0.042829935
HUM,MAS,0.042845373
PARA,WY,0.04285652
DVA,FITB,0.042866122
BRK-B,SRE,0.042866688
NVR,SJM,0.042867168
JNJ,TYL,0.042868521
AES,XOM,0.042871609
AJG,MSI,0.042872763
DFS,ODFL,0.042886915
APH,VMC,0.042894912
BBWI,TGT,0.042898231
BKNG,ROP,0.042902395
CL,IPG,0.04291019
DLTR,GPC,0.042911932
ON,ROK,0.042913536
PHM,PSA,0.042917811
ESS,MAR,0.042919822
BA,MTB,0.04292293
CCI,ESS,0.04293173
IEX,RE,0.042933016
CMS,TFX,0.042938339
PNC,RJF,0.042941155
APH,ODFL,0.042948994
EXR,MHK,0.042953813
ALK,ICE,0.04295679
BBY,GLW,0.04297398
BRK-B,GL,0.04297603
LYV,MTD,0.042988039
USB,WY,0.042990673
TMUS,TYL,0.042993301
BKNG,GL,0.042994098
APA,MNST,0.04300377
GPN,PCG,0.043005545
CCL,SBUX,0.043006152
FISV,STE,0.043024907
CMCSA,PKG,0.043026339
COST,MKC,0.043033969
LH,USB,0.04304105
DGX,TXN,0.043041592
CAH,RCL,0.043047272
MHK,SRE,0.043048412
DHR,PAYX,0.043055767
COF,CVS,0.043059774
BMY,TRV,0.043073781
IRM,PHM,0.043073981
PEG,TTWO,0.043084317
AKAM,PPG,0.043097497
ABT,CDNS,0.043097593
CDNS,POOL,0.043097791
ITW,LH,0.043097823
ACN,TJX,0.043099289
HON,WTW,0.043107971
LRCX,PEG,0.043110395
HBAN,STX,0.043141596
JNJ,PKI,0.043145633
ADI,USB,0.043174377
AMT,DLTR,0.043181833
PCAR,TMO,0.043185337
AXON,INCY,0.043191788
ACN,T,0.043194764
GEN,SYK,0.043195261
CHD,SPG,0.043197003
ISRG,SWK,0.043207191
LH,TFC,0.04321942
MS,TGT,0.043220786
TJX,TYL,0.043222607
PG,TGT,0.043230568
JNJ,UPS,0.043231004
CRM,SHW,0.043246079
GL,ICE,0.043260174
CHD,ESS,0.043260266
HSIC,WBA,0.043269233
BAX,KLAC,0.043269335
ANSS,TSCO,0.043292145
AMT,PGR,0.043304748
JKHY,MSFT,0.043305089
IRM,WY,0.043311363
FDS,FRT,0.043314175
O,T,0.043316644
JNJ,MCHP,0.043319865
BIO,HUM,0.043326189
LYV,MHK,0.043328709
ALGN,LH,0.043334443
AES,IVZ,0.043337074
EXPE,LHX,0.043337733
ADI,CDNS,0.043352223
LIN,TROW,0.043356092
ABT,LYV,0.043374511
GL,ITW,0.043374745
IEX,LNT,0.043379053
DISH,VTRS,0.043381045
CDNS,MDT,0.0433844
MOH,REG,0.043395749
CDNS,DRI,0.043399482
GILD,WFC,0.04341668
COF,DLTR,0.043418849
BLK,MDLZ,0.043428686
PNW,WEC,0.043429493
CNP,COF,0.043429911
AMP,LYV,0.04343497
ALGN,RE,0.04343784
HST,WDC,0.043440054
COO,CPT,0.043441546
K,PAYX,0.043447802
CAG,KLAC,0.043453923
AON,PKG,0.043463266
DAL,KR,0.043473685
CDNS,PLD,0.043477473
MDLZ,ROST,0.043481682
DXCM,XRAY,0.043486151
GPC,KMB,0.043496053
GEN,MAS,0.043496214
MNST,PCG,0.043496729
BMY,VFC,0.043503007
ADP,COF,0.043508034
COF,MAR,0.043516371
CINF,EQIX,0.043517604
HIG,NTRS,0.043519319
EL,HSY,0.043519335
MGM,PNW,0.043521044
ALGN,NOC,0.0435457
BLK,PTC,0.043553435
CAH,XRAY,0.043558179
ALL,AON,0.04355834
A,DTE,0.043561102
ED,UDR,0.043562658
K,TDG,0.043567621
ACGL,MTB,0.043570371
CPRT,PNW,0.043584001
IDXX,WRB,0.043592329
GEN,SCHW,0.043594524
AIG,GLW,0.043595075
BWA,CBRE,0.043599837
ACGL,MA,0.043602147
IEX,TRV,0.043603485
ICE,MSI,0.043614818
BMY,PHM,0.043617978
APD,PKI,0.043623264
KMB,TRV,0.043633625
CE,K,0.043679173
AMP,ILMN,0.043682884
DD,LNT,0.043686861
ADM,WHR,0.043687801
EXPD,MO,0.043689265
NKE,VLO,0.04369175
PG,TMO,0.043701678
DVA,MCO,0.043702487
AMD,TT,0.043708083
LH,TFX,0.043712993
ES,MA,0.043717411
FIS,WBA,0.043735399
EOG,ODFL,0.043737375
SO,UDR,0.043738163
DISH,URI,0.043747907
PEAK,TROW,0.04375059
AIG,BAC,0.043751107
AMD,WDC,0.043752212
AEP,PG,0.043760718
CMA,MTB,0.043762879
IPG,PSA,0.043779809
ADP,AEP,0.043808548
CVS,WFC,0.043814181
BALL,PTC,0.043827948
AIG,LIN,0.043843364
AAL,BDX,0.043856585
EXPE,IT,0.043858631
FICO,ROL,0.043860997
DTE,ROL,0.043862671
IRM,LEN,0.043873214
GOOG,PEG,0.043874986
BALL,OMC,0.043880063
MO,PAYX,0.043880851
ECL,WY,0.043881513
CMS,OMC,0.043882946
STE,WFC,0.043891763
CHD,DTE,0.043899226
ICE,LYV,0.043900261
EXPD,VRSN,0.04390551
DXCM,HRL,0.043909931
KO,LKQ,0.043912967
BAX,ZBH,0.043924268
HBAN,LDOS,0.043926858
CBRE,MDT,0.043932837
MOH,SBAC,0.04394366
ADM,ELV,0.043949624
NEE,SHW,0.043951637
HON,XRAY,0.043954969
EBAY,LH,0.043970128
EVRG,MSFT,0.043971268
AIG,CF,0.043979542
GOOGL,JPM,0.043991749
BALL,STE,0.043993515
ANSS,CHD,0.043995123
GPC,SBAC,0.044003603
CTAS,MAS,0.044006028
CI,ORLY,0.044011657
AMD,MET,0.044022871
ICE,WEC,0.044026553
AAPL,LH,0.044043195
PHM,SWK,0.044044767
ILMN,ZBH,0.044046927
MLM,ROL,0.044061544
DUK,WFC,0.044067471
AKAM,BKNG,0.044068032
ACN,CINF,0.044071158
BLK,DTE,0.044072671
A,HON,0.044078353
TRV,WAT,0.044095399
ELV,LYV,0.044109765
AAL,BLK,0.044114951
CCL,MLM,0.044116036
OXY,WELL,0.044124901
MHK,ZBH,0.044135927
AFL,RJF,0.044139895
ADSK,CME,0.044144469
EVRG,TMUS,0.044149906
KLAC,SPGI,0.044166371
PH,TROW,0.044169446
EMR,HAL,0.044175485
OMC,PTC,0.04417685
MAS,NFLX,0.044180248
FISV,PEP,0.044191176
MOH,PKI,0.044194804
A,APD,0.044203108
CPB,MSFT,0.044203954
AAP,LEN,0.044212967
AKAM,LH,0.044227081
CPB,DPZ,0.044230965
ALL,SNA,0.044239224
CLX,NI,0.044242045
HD,HSIC,0.044242102
LYV,UNP,0.044243317
BAX,HON,0.044254246
ALGN,K,0.044274543
AAL,CNC,0.044289439
PNC,XRAY,0.044295301
DXCM,MNST,0.044298796
IFF,LYV,0.044299353
A,ADI,0.044302911
FRT,TER,0.044303982
GEN,PNC,0.044307081
CPT,INTC,0.044313983
MGM,UNP,0.04432324
ATO,TXN,0.044323758
PG,RE,0.044324525
KLAC,TDG,0.044325264
PWR,RE,0.04433245
AVY,REG,0.044344886
CMI,CVX,0.04434786
AEP,IRM,0.044350448
DUK,ECL,0.044352203
CE,COST,0.044358587
LIN,PNR,0.044365379
ADI,CCI,0.044370341
CHD,EXPE,0.044374315
JBHT,OMC,0.044378636
AEE,MSFT,0.044381081
APD,MSI,0.044387112
PEP,RCL,0.044395248
AOS,GOOG,0.044396108
EOG,PNC,0.044404276
AKAM,CMI,0.04441122
AVY,EXPE,0.044413067
AMGN,SNA,0.044414291
CE,PKI,0.04442499
ARE,CCL,0.044433567
FAST,LIN,0.044442067
ECL,WTW,0.044442638
AEP,INTU,0.044445607
BAX,PAYX,0.044448637
ANSS,OMC,0.044459315
EMN,MTCH,0.044463135
NKE,SPGI,0.044472623
COF,MCO,0.04448295
NEE,WRB,0.044484287
AAL,ELV,0.044512866
VRSN,WELL,0.04452485
NDSN,PTC,0.04452562
ADSK,PG,0.044562124
FIS,IT,0.044567179
ORCL,VTRS,0.044571165
HUM,WBA,0.044580282
IFF,TT,0.044584242
LOW,SNA,0.044591969
MRK,NWL,0.044596431
AES,C,0.044598985
LEN,STE,0.044601875
DAL,STE,0.044601946
NI,TECH,0.044604278
EXPD,PRU,0.044612495
CHD,TGT,0.044625444
AES,WDC,0.044631672
